Unit_Number,Lease_or_Own,Status,Utilimarc_Class,Utilimarc_Category,Company_Code_Detail,Class_Code,Description,Unit_Make,Unit_Model,Unit_Year,Age,Unit_In_Service_Date,Unit_Disposal_Date,Unit_GVWR, Purchase_Price_Without_Tax ,Purchase_Price_With_Tax,Depreciated_Value,Lease_Cost,Interest_Cost,Depreciation_Cost,License_Cost,Mechanic_Labor_Cost,Vendor_Cost,Parts_Cost,Fuel_Cost,Other,Overhead_Cost,Total_Cost,Mechanic_Labor_Hours,Annual_Mileage,MRH,Fuel_Gallons,Fuel_Type,Drive_Type,Inservice_Over_Year,Take_home_vehicle,Total_Demand_Repair_Workorders,Total_Preventive_Maintenance_Workorders,Life to date mileage
29201,2,1,9,Vehicle,216,61600,PICKUP 4X4 REG CAB,Dodge/Chrysler,3500,2009,10,2/2/2010,,10200,30148,30148,0,0,0,0,295.69,1061.52,0,76.39,202.36,464.19,1208.05,3308.19,690,665,27.69704598,78.2,,4,1,1,3,0,157241
29200,2,1,14.1,Vehicle,216,63600,SERVICE BODY 4X4 QUAD CAB,Dodge/Chrysler,5500,2009,10,2/16/2010,,10200,32545,32545,0,0,0,2074.2,295.69,3784.56,0,1326.51,2840.15,574.55,1495.27,12390.93,2460,#N/A,34.28225684,999.152,,4,1,0,12,3,48892
13336,2,1,8,Vehicle,92,61800,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2013,6,9/3/2013,,10000,40531,40531,13510.33,0,432.33,2870.19,289.89,0,0,0,1469.08,324.86,845.44,6231.8,0,0,19.38364667,344.586,,4,1,0,0,0,24946
14386,2,1,8,Vehicle,92,61600,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,7/7/2014,,10000,38988,38988,21660,0,693.12,2760.92,289.89,0,0,0,1195.28,324.86,845.44,6109.52,0,0,19.38364667,283.709,,4,1,0,0,0,18138
18340,2,1,9,Vehicle,161,61806,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2018,1,12/8/2017,,10000,32429,32429,28825.78,0,922.42,2296.45,289.89,369.22,0,23.39,1356.63,464.19,1208.05,6930.25,240,6085,27.69704598,613.84,,4,1,0,0,2,6552
17322,2,1,9,Vehicle,614,61806,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2017,2,4/25/2017,,10000,33134,33134,25770.89,0,824.67,2346.37,289.89,184.61,0,83.11,623.6,464.19,1208.05,6024.49,120,2409,27.69704598,243.2,,4,1,0,0,2,3233
20214,2,1,9,Vehicle,312,61800,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2000,19,10/5/2000,,10000,22968.77,22968.77,0,0,0,0,289.89,923.06,0,93.17,601.65,464.19,1208.05,3580.01,600,1872,27.69704598,233.4,,4,1,0,11,3,57498
17305,2,1,14.1,Vehicle,172,63806,SERVICE BODY 4X4 DBL CAB,GM/Chevey,3500HD,2017,2,6/9/2017,,10000,33541,33541,26832.8,0,858.65,2137.68,289.89,0,0,0,4342.14,574.55,1495.27,9698.18,0,#N/A,34.28225684,2182.03,,4,1,0,0,0,39918
16209,2,1,14.1,Vehicle,161,63806,SERVICE BODY 4X4 DBL CAB,GM/Chevey,3500HD,2016,3,10/24/2016,,10000,33277,33277,23293.9,0,745.4,2120.85,289.89,184.61,0,33.12,1251.93,574.55,1495.27,6695.63,120,5597,34.28225684,566.47,,4,1,0,0,1,12918
17329,2,1,14.1,Vehicle,206,63806,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500HD,2017,2,4/5/2018,,10000,53092,53092,42473.6,0,1359.16,3383.73,289.89,3110.72,0,1175.43,2863.68,574.55,1495.27,14252.43,2022,8312,34.28225684,1080.46,,4,0,0,4,3,8628
98260,2,2,14.1,Vehicle,312,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,1998,21,10/7/1998,5/31/2018,10000,0,0,0,0,0,0,289.89,230.77,0,0,0,0,0,520.66,150,386,34.28225684,0,,4,0,0,1,0,154965
96824,2,1,100,Trailer,632,80500,TRAILER CARGO,WELLS CARGO,CW 122-102,1997,22,11/14/1996,,10000,0,0,0,0,0,0,289.89,2723.03,0,404.66,0,196.2,510.62,4124.41,1770,0,11.70707367,0,,,1,0,7,2,0
96808,2,1,100,Trailer,312,84750,TRAILER POLE,BUTLER,BP500SA,1996,23,8/14/1996,,10000,0,0,0,0,0,0,289.89,1015.37,0,60.25,0,196.2,510.62,2072.33,660,0,11.70707367,0,,,1,0,3,4,0
23893,2,1,100,Trailer,312,84750,TRAILER POLE,LPF,7300 LPF,2003,16,7/24/2003,,10000,4725,4725,945,0,30.24,150.57,289.89,249.23,0,74.21,0,196.2,510.62,1500.96,162,0,11.70707367,0,,,1,0,3,1,58
96802,2,1,100,Trailer,329,82500,TRAILER REEL,PGE BUILT,PGE BUILT,1996,23,4/5/1996,,10000,0,0,0,0,0,0,289.89,1015.37,0,69.29,0,196.2,510.62,2081.37,660,0,11.70707367,0,,,1,0,5,3,0
2013,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1989,30,3/20/1989,,10000,0,0,0,0,0,0,289.89,1246.13,0,1029.96,0,196.2,510.62,3272.81,810,0,11.70707367,0,,,1,0,4,3,0
2041,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1993,26,11/9/1993,,10000,3737.61,3737.61,0,0,0,0,289.89,1153.83,0,249.12,0,196.2,510.62,2399.67,750,0,11.70707367,0,,,1,0,3,5,0
99827,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/21/1999,,10000,0,0,0,0,0,0,289.89,1107.67,150.68,60.33,0,196.2,510.62,2315.4,720,0,11.70707367,0,,,1,0,8,2,0
2025,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1989,30,3/2/1989,,10000,0,0,0,0,0,0,289.89,1061.52,285.68,53.59,0,196.2,510.62,2397.51,690,0,11.70707367,0,,,1,0,4,2,0
99828,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/24/1999,,10000,0,0,0,0,0,0,289.89,1015.37,530.11,151.87,0,196.2,510.62,2694.07,660,0,11.70707367,0,,,1,0,6,3,0
2044,2,1,100,Trailer,218,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1993,26,11/15/1993,,10000,3737.61,3737.61,0,0,0,0,289.89,923.06,415.75,649.61,0,196.2,510.62,2985.14,600,0,11.70707367,0,,,1,0,5,2,0
99829,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/10/1999,,10000,0,0,0,0,0,0,289.89,876.91,100.45,187.13,0,196.2,510.62,2161.21,570,0,11.70707367,0,,,1,0,3,4,0
99821,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/3/1999,,10000,0,0,0,0,0,0,289.89,784.6,615.39,393.59,0,196.2,510.62,2790.3,510,0,11.70707367,0,,,1,0,2,3,0
99825,2,1,100,Trailer,312,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/4/1999,,10000,0,0,0,0,0,0,289.89,784.6,0,40.81,0,196.2,510.62,1822.13,510,0,11.70707367,0,,,1,0,5,1,0
2033,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1991,28,1/28/1992,,10000,0,0,0,0,0,0,289.89,784.6,0,35.26,0,196.2,510.62,1816.59,510,0,11.70707367,0,,,1,0,3,3,0
99824,2,1,100,Trailer,312,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/4/1999,,10000,0,0,0,0,0,0,289.89,692.3,0,8.25,0,196.2,510.62,1697.26,450,0,11.70707367,0,,,1,0,2,5,0
2042,2,1,100,Trailer,312,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1993,26,11/10/1993,,10000,3737.61,3737.61,0,0,0,0,289.89,646.14,0,41.25,0,196.2,510.62,1684.11,420,0,11.70707367,0,,,1,0,2,4,0
2028,2,1,100,Trailer,312,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1972,47,12/1/1972,,10000,0,0,0,0,0,0,289.89,590.76,0,3.72,0,196.2,510.62,1591.19,384,0,11.70707367,0,,,1,0,0,4,0
2302,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1992,27,2/11/1992,,10000,0,0,0,0,0,0,289.89,553.84,0,27.83,0,196.2,510.62,1578.38,360,0,11.70707367,0,,,1,0,1,3,0
99822,2,1,100,Trailer,305,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,4/23/1999,,10000,0,0,0,0,0,0,289.89,507.68,0,73.59,0,196.2,510.62,1578,330,0,11.70707367,0,,,1,0,4,1,0
99826,2,1,100,Trailer,305,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/21/1999,,10000,0,0,0,0,0,0,289.89,323.07,0,6.37,0,196.2,510.62,1326.16,210,0,11.70707367,0,,,1,0,2,1,0
2047,2,1,100,Trailer,312,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1993,26,11/10/1993,,10000,3737.61,3737.61,0,0,0,0,289.89,323.07,0,0,0,196.2,510.62,1319.79,210,0,11.70707367,0,,,1,0,1,1,0
99830,2,1,100,Trailer,329,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1999,20,5/10/1999,,10000,0,0,0,0,0,0,289.89,276.92,0,59.81,0,196.2,510.62,1333.45,180,0,11.70707367,0,,,1,0,2,3,0
2030,2,1,100,Trailer,305,82750,TRAILER WIRE,PGE BUILT,PGE BUILT,1991,28,5/15/1991,,10000,0,0,0,0,0,0,289.89,276.92,0,7.17,0,196.2,510.62,1280.81,180,0,11.70707367,0,,,1,0,1,1,0
26291,2,1,11.4,Vehicle,207,64650,VAN CARGO 4X2,Dodge/Chrysler,SPRINTER,2006,13,5/11/2006,,10000,34902,34902,0,0,0,0,289.89,1846.12,0,404.78,939.82,408.79,1063.88,4953.29,1200,5038,24.3918333,362.13,,2,1,0,15,2,72537
27305,2,1,11.4,Vehicle,218,64650,VAN CARGO 4X2,Freightliner,SPRINTER,2007,12,2/12/2008,,9990,38512,38512,0,0,0,0,289.6,4938.38,7394.3,1449.7,4560.87,408.79,1063.88,20105.54,3210,27072,24.3918333,1695.992,,2,1,1,18,4,185415
14337,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,Freightliner,SPRINTER,2014,5,4/23/2015,,9990,44935,44935,22467.5,0,718.96,2863.85,289.6,895.37,1397.08,272.44,3168.2,408.79,1063.88,11078.19,582,17126,24.3918333,1168.52,,2,1,1,9,3,56197
29262,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,Freightliner,SPRINTER,2009,10,4/26/2010,,9990,42775,42775,0,0,0,2726.19,289.6,3369.18,408.89,499.01,2230.91,408.79,1063.88,10996.46,2190,11158,24.3918333,817,,2,1,1,20,2,2789.5
12290,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,Freightliner,SPRINTER,2012,7,10/26/2012,,9990,43800,43800,13140,0,420.48,2791.52,289.6,1163.06,5968.1,632.2,2124.95,408.79,1063.88,14862.59,756,10580,24.3918333,781.958,,2,1,1,12,1,882
13304,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,Freightliner,SPRINTER,2013,6,4/8/2013,,9990,44200,44200,17680,0,565.76,2817.01,289.6,10707.52,402.11,1909.85,1599.27,408.79,1063.88,19763.79,6960,#N/A,24.3918333,586.85,,2,1,1,14,1,51021
19361,2,1,8,Vehicle,554,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2019,0,11/28/2018,,9900,37159.01,37159.01,37159.01,0,1189.09,2631.4,286.99,1846.12,0,1189.48,0,324.86,845.44,8313.39,1200,0,19.38364667,0,,4,0,0,1,1,246
29251,2,1,9,Vehicle,632,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,10/21/2009,,9900,25488,25488,0,0,0,0,286.99,2076.89,0,759.26,3497.99,464.19,1208.05,8293.36,1350,7934,27.69704598,1331.6,,4,1,0,10,3,83964
29210,2,1,9,Vehicle,632,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,11/12/2009,,9900,25053,25053,0,0,0,0,286.99,969.22,0,289.53,2769.25,464.19,1208.05,5987.23,630,12344,27.69704598,1100.94,,4,1,1,5,3,122919
29248,2,1,9,Vehicle,613,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,8/26/2009,,9900,25053,25053,0,0,0,0,286.99,1393.82,0,1209.18,2677.29,464.19,1208.05,7239.53,906,#N/A,27.69704598,1056.79,,4,1,0,9,4,74973
29249,2,1,9,Vehicle,613,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,8/26/2009,,9900,25053,25053,0,0,0,0,286.99,2307.66,0,347.58,2129.57,464.19,1208.05,6744.03,1500,8920,27.69704598,833.87,,4,1,0,22,4,81827
29387,2,1,9,Vehicle,632,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,11/16/2009,,9900,23338,23338,0,0,0,0,286.99,2076.89,721.14,366.2,1605.36,464.19,1208.05,6728.82,1350,6257,27.69704598,640.16,,4,1,0,9,3,1564.25
29250,2,1,9,Vehicle,615,61600,PICKUP 4X4 REG CAB,GM/Chevey,3500HD,2009,10,8/27/2009,,9900,25053,25053,0,0,0,0,286.99,599.99,0,285.19,1138.81,464.19,1208.05,3983.22,390,5670,27.69704598,457.1,,4,1,0,4,1,55434
11285,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,2011,8,11/12/2011,,9600,26125,26125,5225,0,167.2,1665.03,278.3,2123.04,0,1171.1,7665.51,408.79,1063.88,14542.86,1380,38742,24.3918333,3096.2,,2,1,1,17,7,260220
29241,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,GM/Chevey,3500HD,2009,10,12/21/2009,,9600,24132,24132,0,0,0,1538.01,278.3,5399.91,348.8,1698.61,6939.29,408.79,1063.88,17675.6,3510,25682,24.3918333,2686.63,,2,1,1,32,6,174584
13306,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,#N/A,6,3/28/2013,,9600,27061,27061,10824.4,0,346.38,1724.69,278.3,2538.42,0,1505.78,6428.95,408.79,1063.88,14295.19,1650,27608,24.3918333,2519.6,,2,1,1,10,7,87747
11286,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,2011,8,11/16/2011,,9600,26125,26125,5225,0,167.2,1665.03,278.3,1476.9,0,1041.78,5112.37,408.79,1063.88,11214.25,960,18227,24.3918333,2013.6,,2,1,1,11,4,136721
10265,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,2010,9,10/21/2010,,9600,25807,25807,2580.7,0,82.58,1644.76,278.3,1753.82,111.54,2041.43,4585.11,408.79,1063.88,11970.23,1140,10971,24.3918333,1815.5,,2,1,1,16,3,101218
10267,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,2010,9,11/16/2010,,9600,25807,25807,2580.7,0,82.58,1644.76,278.3,1153.83,0,235.97,2684.9,408.79,1063.88,7553.02,750,8199,24.3918333,1081,,2,1,1,14,2,78420
14369,2,1,11.4,Vehicle,785,64656,VAN CARGO 4X2,GM/Chevey,3500,2014,5,10/27/2014,,9600,26637,26637,13318.5,0,426.19,1697.66,278.3,2243.04,0,154.83,2414.53,408.79,1063.88,8687.23,1458,12169,24.3918333,1023.67,,2,1,0,15,4,81801
10266,2,1,11.4,Vehicle,315,64656,VAN CARGO 4X2,GM/Chevey,3500HD,2010,9,9/20/2010,,9600,25807,25807,2580.7,0,82.58,1644.76,278.3,1569.21,0,536.29,799.21,408.79,1063.88,6383.02,1020,2664,24.3918333,286.834,,2,1,1,13,2,103013
29399,2,1,11.1,Vehicle,841,64650,VAN CARGO 4X2,GM/Chevey,3500,2009,10,6/30/2009,,9600,25992,25992,0,0,0,1656.55,278.3,2999.95,0,2518.14,383.98,311.91,811.76,8960.6,1950,1527,18.61126235,171.02,,2,1,0,4,1,32000
23364,2,1,11.4,Vehicle,632,64650,VAN CARGO 4X2,GM/Chevey,3500HD,2003,16,8/26/2003,,9600,22786,22786,0,0,0,0,278.3,969.22,0,746.96,266.41,408.79,1063.88,3733.56,630,1213,24.3918333,100.26,,2,1,0,5,2,111599
14368,2,1,11.4,Vehicle,727,64650,VAN CARGO 4X2,GM/Chevey,3500,2014,5,9/26/2014,,9600,23345,23345,11672.5,0,373.52,1487.85,278.3,507.68,0,142.65,242.29,408.79,1063.88,4504.97,330,1830,24.3918333,99.12,,2,1,0,3,2,5114
24126,2,1,11.4,Vehicle,315,64650,VAN CARGO 4X2,GM/Chevey,3500,2004,15,11/29/2004,,9600,20411,20411,0,0,0,0,278.3,1246.13,0,112.82,171.95,408.79,1063.88,3281.87,810,1020,24.3918333,71.87,,2,1,0,5,2,219238
21289,2,1,11.4,Vehicle,207,64650,VAN CARGO 4X4,GM/Chevey,3500,2001,18,6/26/2001,,9600,19040,19040,0,0,0,0,278.3,4015.32,0,1232.42,3582.77,408.79,1063.88,10581.49,2610,10758,24.3918333,1428.6,,4,1,0,34,3,113350
17333,2,1,11.1,Vehicle,932,64600,VAN PASSENGER 4X2,GM/Chevey,3500,2017,2,9/8/2017,,9600,31027,31027,24821.6,0,794.29,1977.45,278.3,0,0,0,260.12,311.91,811.76,4433.83,0,2700,18.61126235,191.73,,2,1,0,0,0,2980
13314,2,1,8,Vehicle,341,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2013,6,1/28/2013,,9500,36545,36545,12181.67,0,389.81,2587.92,275.4,5446.07,2015.2,3384.89,4438.89,324.86,845.44,19708.49,3540,21264,19.38364667,1730.892,,4,1,0,26,7,107874
14348,2,1,8,Vehicle,305,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2014,5,12/18/2013,,9500,34051,34051,15133.78,0,484.28,2411.31,275.4,2676.88,0,1151.77,4784.38,324.86,845.44,12954.33,1740,20134,19.38364667,1668.13,,4,1,1,17,4,69565
11282,2,1,8,Vehicle,216,61600,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2011,8,2/14/2011,,9500,31843,31843,3538.11,0,113.22,2254.95,275.4,2123.04,1037.33,711.21,3792.15,324.86,845.44,11477.61,1380,#N/A,19.38364667,1376.283,,4,1,1,8,4,174584
14370,2,1,8,Vehicle,842,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,12/8/2014,,9500,31912,31912,17728.89,0,567.32,2259.84,275.4,1246.13,0,1502.61,2654.3,324.86,845.44,9675.91,810,14146,19.38364667,1181.299,,4,1,0,3,5,64800
15153,2,1,8,Vehicle,161,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,12/10/2015,,9500,36420,36420,20233.33,0,647.47,2579.07,275.4,230.77,0,37.16,1863.39,324.86,845.44,6803.56,150,8886,19.38364667,843.12,,4,1,0,0,1,23827
15127,2,1,8,Vehicle,312,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,8/13/2015,,9500,31570,31570,17538.89,0,561.24,2235.62,275.4,692.3,0,121.42,1900.59,324.86,845.44,6956.87,450,#N/A,19.38364667,741.7,,4,1,0,2,4,29049
14382,2,1,8,Vehicle,329,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,7/16/2014,,9500,30963,30963,17201.67,0,550.45,2192.64,275.4,2515.34,0,557.22,1538.05,324.86,845.44,8799.41,1635,6453,19.38364667,588.3,,4,1,0,10,3,31108
14383,2,1,8,Vehicle,329,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,7/2/2014,,9500,30963,30963,17201.67,0,550.45,2192.64,275.4,3023.03,0,1140.15,1158.06,324.86,845.44,9510.03,1965,5740,19.38364667,451,,4,1,0,11,2,27449
14387,2,1,8,Vehicle,92,61606,PICKUP 4X4 CRW CAB,GM/Chevey,2500HD,2015,4,8/15/2014,,9500,31929,31929,17738.33,0,567.63,2261.04,275.4,0,0,0,314.57,324.86,845.44,4588.94,0,0,19.38364667,78.356,,4,1,0,0,0,24111
17302,2,1,8,Vehicle,217,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2017,2,5/16/2017,,9500,32411,32411,25208.56,0,806.67,2295.18,275.4,1670.74,0,361.93,7557.12,324.86,845.44,14137.34,1086,30384,19.38364667,2811.93,,4,1,1,10,7,47500
15184,2,1,8,Vehicle,351,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,1/13/2016,,9500,38797,38797,21553.89,0,689.72,2747.4,275.4,2999.95,0,2052.27,6388.73,324.86,845.44,16323.78,1950,28533,19.38364667,2610.56,,4,1,0,17,7,82613
14349,2,1,8,Vehicle,217,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,12/6/2014,,9500,30861,30861,17145,0,548.64,2185.41,275.4,923.06,0,178.88,5530.83,324.86,845.44,10812.52,600,23008,19.38364667,2248.85,,4,1,1,3,6,92239
15108,2,1,8,Vehicle,217,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,4/13/2016,,9500,30808,30808,17115.56,0,547.7,2181.66,275.4,507.68,0,121.65,4619.58,324.86,845.44,9423.97,330,17096,19.38364667,1828.15,,4,1,1,2,4,47419
15119,2,1,8,Vehicle,305,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,3/10/2015,,9500,32868,32868,18260,0,584.32,2327.54,275.4,1338.44,0,476.94,4235.1,324.86,845.44,10408.05,870,14198,19.38364667,1677.2,,4,1,0,12,2,56902
17319,2,1,8,Vehicle,216,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2017,2,6/29/2017,,9500,33078,33078,25727.33,0,823.27,2342.41,275.4,876.91,0,204.67,4723.32,324.86,845.44,10416.29,570,20835,19.38364667,1618.329,,4,1,0,2,7,30737
14359,2,1,8,Vehicle,312,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,7/16/2014,,9500,30963,30963,17201.67,0,550.45,2192.64,275.4,784.6,0,100.08,2928.66,324.86,845.44,8002.14,510,8248,19.38364667,1182.31,,4,1,0,3,4,36000
14367,2,1,8,Vehicle,632,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,9/9/2014,,9500,30268,30268,16815.56,0,538.1,2143.42,275.4,1984.58,0,104.36,2082.52,324.86,845.44,8298.69,1290,7416,19.38364667,848.46,,4,1,0,9,4,31300
18341,2,1,8,Vehicle,312,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2018,1,12/12/2018,,9500,33348,33348,29642.67,0,948.57,2361.53,275.4,22707.33,6362.03,3871.82,290.88,324.86,845.44,37987.87,14760,713,19.38364667,121,,4,0,0,6,1,863
18360,2,1,8,Vehicle,361,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2018,1,9/20/2018,,9500,35834.56,35834.56,31852.94,0,1019.29,2537.61,275.4,1246.13,0,534.88,260.6,324.86,845.44,7044.22,810,1222,19.38364667,101.6,,4,0,0,3,1,1445
11284,2,1,8,Vehicle,312,61600,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2011,8,5/19/2011,,9500,30158,30158,3350.89,0,107.23,2135.63,275.4,2243.04,1217.41,1496.23,6238.72,324.86,845.44,14883.96,1458,29206,19.38364667,2467.1,,4,1,1,18,6,169105
13315,2,1,8,Vehicle,217,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2013,6,6/21/2013,,9500,29988,29988,9996,0,319.87,2123.59,275.4,2769.19,0,2849.42,8068.84,324.86,845.44,17576.62,1800,23164,19.38364667,2368.061,,4,1,1,18,6,150285
13320,2,1,8,Vehicle,217,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2013,6,9/17/2013,,9500,29988,29988,9996,0,319.87,2123.59,275.4,2030.74,1167.21,472.32,5223.5,324.86,845.44,12782.93,1320,21472,19.38364667,2124.04,,4,1,1,7,7,96973
13316,2,1,8,Vehicle,217,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2013,6,8/1/2013,,9500,29998,29998,9999.33,0,319.98,2124.3,275.4,2353.81,0,1779.32,5351.23,324.86,845.44,13374.34,1530,20061,19.38364667,2119.29,,4,1,1,9,8,121324
11280,2,1,8,Vehicle,322,61600,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2011,8,4/29/2011,,9500,30158,30158,3350.89,0,107.23,2135.63,275.4,2215.35,0,1456.93,4476.29,324.86,845.44,11837.13,1440,18471,19.38364667,1625.782,,4,1,0,12,6,148343
12292,2,1,8,Vehicle,346,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2012,7,4/6/2012,,9500,29188,29188,6486.22,0,207.56,2066.94,275.4,1393.82,0,162.66,3006.5,324.86,845.44,8283.19,906,12375,19.38364667,1256.54,,4,1,0,10,4,1031
13313,2,1,8,Vehicle,172,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2013,6,4/2/2014,,9500,32972,32972,10990.67,0,351.7,2334.9,275.4,0,0,0,971.81,324.86,845.44,5104.11,0,7603,19.38364667,681.7,,4,1,0,0,0,54103
13312,2,1,8,Vehicle,172,61606,PICKUP 4X4 EXT CAB,GM/Chevey,2500HD,2013,6,1/15/2014,,9500,32972,32972,10990.67,0,351.7,2334.9,275.4,507.68,0,28.11,1121.52,324.86,845.44,5789.63,330,6722,19.38364667,630.26,,4,1,0,1,1,31437
15166,2,1,8,Vehicle,329,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2015,4,11/20/2015,,9500,28957,28957,16087.22,0,514.79,2050.58,275.4,1707.67,0,397.13,4858.29,324.86,845.44,10974.15,1110,17807,19.38364667,1841.69,,4,1,0,8,6,40975
13332,2,1,8,Vehicle,341,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2013,6,6/12/2013,,9500,30548,30548,10182.67,0,325.85,2163.25,275.4,1892.28,0,550.2,4607.34,324.86,845.44,10984.62,1230,19996,19.38364667,1825.7,,4,1,0,12,7,100203
14361,2,1,8,Vehicle,341,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2015,4,7/24/2014,,9500,28776,28776,15986.67,0,511.57,2037.76,275.4,1569.21,306.94,604.98,3868.8,324.86,845.44,10344.97,1020,18364,19.38364667,1540.6,,4,1,0,11,4,84820
14371,2,1,8,Vehicle,842,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2015,4,9/19/2014,,9500,29075,29075,16152.78,0,516.89,2058.94,275.4,1153.83,0,96.95,2439.53,324.86,845.44,7711.84,750,12553,19.38364667,1067.583,,4,1,0,3,2,52117
14384,2,1,8,Vehicle,346,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2014,5,3/4/2014,,9500,28687,28687,12749.78,0,407.99,2031.46,275.4,2279.96,338,454.22,2475.69,324.86,845.44,9433.02,1482,12136,19.38364667,1052.13,,4,1,0,16,4,72870
12291,2,1,8,Vehicle,312,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2012,7,3/28/2012,,9500,26628,26628,5917.33,0,189.35,1885.65,275.4,2243.04,572.02,277.31,2269.67,324.86,845.44,8882.76,1458,8683,19.38364667,893.76,,4,1,0,20,4,724
15172,2,1,8,Vehicle,613,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,#N/A,4,12/2/2015,,9500,28957,28957,16087.22,0,514.79,2050.58,275.4,830.76,351.47,29.5,1395.09,324.86,845.44,6617.89,540,5963,19.38364667,569.06,,4,1,0,4,3,18361
